,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri80,438.65151852765905,1577.697627148227,2270.349672927265,6436.141991926741,4605.05348288054,3291.078069099973,1872.5659172385642,2867.7129323604645,1844.4768435257238,6114.206331234889,2158.4554246203265,10613.073391024229,3154.985063260265,80.6991545660467,3015.647439051228,3521.2442302315458,4315.32172762174,1099.3845367334468,252.57229724169449,8135.015673102268
Tri81,2283.508700134224,5939.6710690350865,3551.7783787671688,6736.649261387781,3433.688395047686,8582.190693056602,4608.045957775652,1299.863714670651,1165.127566416167,2675.962569613665,4899.828663129563,7978.301557301327,1745.3555823124107,1657.1343864651035,5101.148779775295,6613.576569848947,3466.3812935130045,1424.5768968258574,1519.7295930908376,4769.6620871378045
Tri82,4091.924619359206,1027.980616933724,1896.605962762978,2461.1932401523795,890.0093417105485,6261.212630494774,248.94677875656524,2758.9549476518796,1749.8288288834538,9987.023600100356,3937.6922585593184,5325.5591715904975,153.07652904268622,2845.773911348778,2533.5678049147255,7106.180254753909,1795.1131558196955,1513.9713098251048,646.0772252726075,6838.924445114023
Tri83,5676.394535967977,2159.54911840662,4391.000726613673,3239.865810209669,1016.7416738255233,6130.093686280249,849.6486838452807,1823.5884646729373,2215.774097449093,3683.570774837951,5575.004181117559,8322.007032241287,2438.0810402752463,1115.9475159821927,4374.9014730651415,4313.731633259554,3101.853286854862,2221.285184764402,3173.436050580917,4832.954465695616
Tri84,5703.809408293947,2610.6359589363597,2018.5637094797987,3408.5519293724415,2564.87506055863,4386.6489517160635,2019.543358729965,2454.8872853459643,1691.3765587409487,3395.7623195210567,4553.875823158802,6917.670229593263,675.8220780945752,638.7472052591362,4110.050404215859,4100.835135278587,280.8681994766142,1667.5169921102681,4829.10205157537,4381.908516858077
Tri85,2600.9554363806024,5542.772611478926,2867.6578802619933,6107.3024495248865,2701.824757168584,5704.576864750237,2582.5577477939237,5598.067638453394,1423.8508041032785,2951.1828982868615,361.7596826055398,6053.477658352439,2814.8404755717033,1352.2281487671694,3342.2933805815774,2795.9245147082147,2533.6382928870958,1835.7954212098746,4297.261086990968,4644.842336896437
Tri86,7060.498953753798,4288.766945814244,5370.3684419785295,3816.6062148259193,1116.2568743946188,4464.623244825074,2706.855434737099,2849.8135249691327,799.7737452314904,2316.1940254101382,4417.68518309143,7618.970473754259,1406.0944580201688,377.7401028788573,2857.3579017796005,6034.552208166165,2561.4002647900343,2896.4877210312443,2382.5430164244617,4385.846140784339
Tri87,2173.994409659058,3874.490399878861,3623.8079736003733,2622.3137294249927,311.41574107888323,3026.07205090618,3422.7939236105826,6099.735661568596,2326.391634594758,9947.988895773908,2298.552696652364,2851.28489187416,1637.3684427418289,1008.285812956434,4088.708002874621,5343.347672285675,3576.2634258148632,1314.9123665492004,2120.7524309173705,2992.3194633071466
Tri88,3704.5633926003297,3354.5247884824703,488.40708980710724,5657.512626188897,1685.9811944165795,1855.0020905646413,3679.4682428606366,2552.6999340929824,1377.6258999876404,4374.885193871748,3006.8755040304395,5483.67827892941,1786.8219015374555,3854.0124232850667,1330.5848791528465,6975.677026515301,3098.3467422614854,1190.8525840853702,2132.0703735707098,2090.812887935033
Tri89,3447.3776381725597,5916.145692382333,1749.689893224281,5178.339128363519,1008.989187576403,5985.146967467872,2263.1694546071126,4719.123491325662,1886.5555281223021,2847.0842364429604,6209.414635502703,4571.350242095253,2098.6387903919676,2993.0628576034255,8351.002564372657,1361.121385649622,3749.512710067441,1399.1555742825733,4542.389837781594,2273.022480385623
Tri90,3464.0682075374352,2857.022758653036,4692.215630365261,4255.091723922875,2348.6268801167107,8027.819350299197,284.73190889664824,2378.6942096399835,1971.73310190033,4631.502713377067,4021.9163728576514,7778.204925992866,1795.679221420567,3667.046876101888,11731.699194414972,6952.796571435115,3498.9772329364423,2433.3194107057325,2272.7221181538803,3330.888504121238
Tri91,7540.742488747028,1185.2322323282344,1373.9554520446004,2237.8729101958525,5983.447863855881,8080.005480605285,615.598885973597,7090.95451477768,1796.9148401822413,4872.7138915905,5891.448797190219,3479.2062790891364,2915.257906076283,313.49873939867655,4077.6077910044346,4139.708319351655,2378.529700735321,457.10703835369407,5887.651838537736,4027.0875994772455
Tri92,7603.950226442287,3794.8844823526015,1099.8110640708514,3467.059868485984,2116.4350249518725,3441.3167200396288,2954.971358383695,3353.719367172796,2475.50427652419,1947.7599621202203,4027.291462287243,8513.768086258473,2376.9830458116658,4080.795595360765,4169.780962006565,3233.852024968105,1946.896862558524,2257.9052521857084,1369.559288885087,6710.459836914934
Tri93,3204.042719987365,3761.3593656724192,299.4863812091318,489.4723171524178,664.2772226364071,6601.625097958581,2262.8883399677693,3364.1054871321503,961.7562059631985,3400.769732287907,5875.867784530503,4687.658804565398,4042.1321661953853,2078.045455799674,2250.125451480344,2472.829670282792,4328.003238783864,2181.398456406017,4397.27627381061,6101.758257576028
Tri94,3364.538426517275,2659.2909468848316,2852.8410549380183,4581.101777190682,2044.7969784625957,3669.5689416214377,1709.220156163687,5517.710946388762,1086.545687841491,7257.242658597863,3428.899644405943,2306.0360897665805,4184.151348058769,2625.473699737801,3414.275025885324,4996.812752235614,3231.607737116792,307.841422286239,3879.258277901197,11076.69992697575
Tri95,3299.107487617629,4980.340482547296,408.6096349673343,4692.352459308987,2057.981950004098,6351.535304014821,2971.1175347034523,1511.6957189281636,1034.7100701177885,4249.909676769413,2103.8656963104454,3824.881295090821,3152.8752396960876,2303.7154643280946,7775.685729779564,6777.516747729808,321.987724284449,2063.415958355601,321.76195321555645,4453.020810800499
Tri96,1127.4605057883737,1780.3976484206814,4467.515505232774,3885.857485187676,1394.4016827037435,6691.882503612682,1660.9350834334857,6260.841782575541,1646.2734411096335,2212.5382485658206,3008.2371855362685,2778.4142608263373,3530.982195868067,2926.1162657548266,6092.879772730594,5151.478359094088,4489.0645459315565,1394.7187170163136,4366.615901225632,3028.1854534228655
Tri97,1394.8467235115554,5123.159034749586,3119.705419578904,5175.393566213754,2542.883576790158,6059.497622775315,1440.7378653991,3225.1095847510533,351.67395339734895,4432.051613193971,6362.470127528385,2738.154416069415,3636.470019796268,2004.8644812891755,2778.68154555675,3717.158982712642,2999.71262469668,5779.837470716349,482.53076693678645,4304.298000149522
Tri98,7871.49076495344,691.4778663423701,565.0776803231378,2499.374301210564,2373.33614731556,4198.570824591083,2533.0183606709156,2747.4835031329335,455.4886632698778,4506.768796329607,3382.3947650241084,4665.887606147083,4152.1462768114825,,4459.34077203574,5362.796074598201,2462.975120519788,5627.3233788364305,3026.5296165617387,3300.835219752329
Tri99,7407.469667530137,5701.375185798275,171.59768225406867,6216.317897063491,2602.8276185027103,5837.494000032895,1818.536906207455,3117.200201817666,775.4263226899805,5352.593444540644,6062.954940885218,8310.847049428694,2262.8181869041796,,5409.394067723184,1474.3472478036654,159.05820850695528,582.1925281267625,2005.504034069924,4832.785243895122
Tri100,2742.7959098282317,3891.6905521631156,1974.5586104614895,4249.88086051766,773.8872988916098,4581.226224021919,1724.91237290008,4199.474714425694,948.8234619394618,818.3471455667236,3714.2438531373446,3109.988478388354,2233.4798668668377,,2977.107547083456,2148.3318500675514,1223.2663844464355,745.8372562832104,1993.7246440192675,1390.76653988073
Tri101,1001.2328928736067,1908.779947713745,1887.570377265138,3715.1676005017034,4173.321082650047,5299.717344537751,2975.643771036415,5650.870969567374,2164.181375180809,5279.898698068575,211.37532480365527,5171.911544068098,2358.600699312427,1661.188189808296,5241.099631504112,6483.5752268479355,380.9277432160994,1713.5358343975083,1478.7968839801306,5461.51475715494
Tri102,4430.525593471736,1177.3930431629558,988.9364553164779,1080.8836765072024,2726.9666841801045,5218.338906464723,5218.865471972066,3650.0530549997575,260.2662230477096,6654.166554868373,772.6586762324514,6523.694714482541,2758.6050175840123,3122.5390307050366,10577.709628242179,4341.428536878091,3153.9791317773147,556.5929023117925,4722.269296784422,533.3105634830212
Tri103,6340.110264826673,2532.2073690830894,1870.8346075679344,2234.056360771043,4180.705186912541,2321.2117668534133,4156.339031372251,2367.1373084040415,2521.7676522691013,4674.248272160904,4112.164084426544,6742.143389895543,2359.665416082644,2990.5766342053776,3607.263943729258,3245.2754694442197,237.84301179639033,222.95707533210128,1058.8292825586655,2270.2572743810088
Tri104,3430.4951486689174,1275.4220284369665,2486.841060595285,2593.2035232012936,3212.474461843369,3840.9937138194914,4812.549853885446,2127.9496800554975,265.52848675336395,3147.3237673213807,1825.1333126231536,4616.870266764856,3020.8875767967093,3656.5894082618515,8851.873613617783,6408.28900378037,2412.457695709291,1743.37652941785,2455.133580355089,4312.377736000535
Tri105,3269.655966110984,1654.7816493760765,5838.3779622687625,2097.5876549719296,1324.1913753645292,6645.175376349647,169.7364495381184,4267.617872260024,1381.8755430554108,3224.6937192456467,2484.6440469153176,2222.8267931906266,1264.874765543075,536.174896091887,4262.050777553917,5147.038239498472,3408.4670229156004,3479.4920178425855,4963.466059864799,6809.853923820778
Tri106,2779.863626734353,94.32584144506396,2728.1021843595636,3994.822640456363,897.2952206925428,4811.601074313587,2431.8721926913504,1333.828306039922,1004.5934311257319,5558.868778197405,4144.015529144952,4900.473303523964,2417.122970088845,3893.550221347861,5261.690448629298,3114.981050469896,3396.1964183638534,2480.2861122081176,2597.674883636701,7235.27542031667
Tri107,2217.7535026241208,3868.105497715616,2497.273911822594,5762.413212196514,2179.7141975685845,4129.7517492425195,2387.131014969012,4807.270666940229,2819.768339670063,7419.358002306365,3649.921928142721,2025.9101145241782,1891.6412290054377,2250.391748522187,2897.2218036301065,6574.313810698525,1770.0580918425442,1074.2983712139824,6256.545674671036,4743.135258324561
Tri108,1876.2351313017004,3031.790156319516,1735.2325833578989,5805.466373162631,599.9698581786378,2026.3696776578838,2783.2365814073396,4617.583502864744,2482.5318226026047,3795.312109589298,2174.4972950292463,1993.4265163168789,1409.0854079434582,1808.7414213608474,4486.144766585788,2048.600768009864,2814.4053596003305,1100.3861413234627,2691.4577595449528,2733.971649597678
Tri109,2356.4111192563005,3829.4102514969454,6664.243358871187,3172.4128865228627,3699.062947458044,7245.707504713592,3240.266093132551,1280.602307671881,975.1538394616159,2528.0579126516036,2367.5339988267074,4876.260572025995,6957.869879141339,2626.1493209641085,6208.828103515337,4785.6694600790115,1439.62406301958,3426.7929277253465,2433.0591703734276,5888.355055566802
Tri110,4357.302011298601,893.506931446808,1828.864846775199,2346.661978047026,1600.7652855078654,3831.7470985842715,1605.8747434705415,6871.446491777809,1985.7514883933636,3300.0738375112683,399.8441352191503,3844.3177233344095,447.39521151516584,3968.805111619869,6147.376856994643,3636.452121512433,2121.78091679874,1212.1749830731287,1587.6768625158802,5913.632498309779
Tri111,3330.5000819035336,2447.974971304768,1234.9420482913272,3370.909952455077,37.791742896468804,6713.275217246305,1787.843207628227,5693.254866921186,1099.1550217033027,3308.7330318327304,2637.4292383447355,8133.622019689492,2985.4571148670398,1346.6553867465639,8673.240204271335,4253.0038819005385,1426.099597815489,423.056500978181,2360.3314185349527,3715.6343089964985
Tri112,5262.674822514422,2700.8566284757367,2009.5322580023812,3926.4818149315197,7711.685319795957,5338.829695060432,2292.030746270923,3216.140687265747,659.2103079959055,8590.677004071034,2163.106966051818,5994.054499472718,1009.7684147329788,2741.1629570495493,2350.2997140963057,2256.501181213972,5854.155076509666,1307.908606130282,4618.664001100198,4710.570077420467
Tri113,2550.1617020152244,1770.4311448819947,1594.8983387512735,2753.7092897488233,3853.055935443521,3445.259046266969,6817.4293293639985,9943.701604096208,1543.6075520725515,354.8822668635846,3138.4498063493265,3263.854335165134,1587.395353587373,235.13526832610398,5286.168099009499,1133.3103503074472,994.1489278060108,2979.8575370709887,1491.7058405526395,7244.998936983602
Tri114,5210.9286134111635,1726.4733086520969,1656.3553768923211,1856.0476184371998,5121.1156155877015,2829.2509882745944,2290.1861723474967,2373.9305688686,1199.4345766679246,6539.2193043563775,5776.845135932012,491.68703668113744,1476.5937450384947,1981.2828720909247,3412.159829471001,6524.560873832974,168.10829417351093,2229.869218385423,4666.043806419585,1115.732229117894
Tri115,192.5283915037671,4373.850208755778,2172.01479064161,3658.283763543092,3269.6804756640095,2253.810532532933,1365.1653025206665,4784.0985475308025,1934.6837145974484,5351.156312376506,5609.036738262193,3713.5682838040893,638.628965183765,4017.7733740829885,2703.299414720241,5665.572244447833,1314.6322780890005,3493.524731960142,3309.657082884767,3068.27340580095
Tri116,345.2072090962284,2934.2138737638247,1282.797182953466,1126.3088565855228,1463.5744361850345,5048.157895323328,2581.8248839642188,3236.6396562324835,1464.5372376247772,3114.9222861670423,2068.8708349415106,1762.0464004488147,2610.3962092460906,3179.3595757071175,8529.534857965598,4822.816098295186,470.991448186156,3487.1382837371793,981.3768886937556,4142.3604519366445
Tri117,135.93932920153728,2546.3645207621494,3277.603851217962,2949.257511078478,2201.397498914968,4891.263491720385,2061.0067537014743,5727.009208048629,1176.0855483758296,4120.701531871525,4717.662341890469,4789.653707491803,2956.1826324112117,5241.519018106007,4383.963943174605,3934.8489044406474,1902.1892033142365,1511.5144869384847,2614.3761186353977,359.9982495244827
Tri118,5486.886606509685,3374.227918728822,3892.252695960648,5267.359443000975,5082.221704110693,5777.835075119436,1595.1581796016012,4690.215054292379,1680.4442099270839,7263.7266833540525,3289.4410975568967,3372.7406759354326,2890.8461081305045,1638.0752861375913,3981.698497606018,7308.458605568085,5248.838186277832,772.6517371671828,1786.6935843699505,3056.984296923216
Tri119,4201.498031909716,136.93055861560632,153.98799426374177,3639.7357813923004,857.0728812502259,1856.171307271274,3852.1782305135102,4942.716266719276,2128.7055488807314,2780.0982866719824,2708.7629891061106,2327.497205385307,5682.981653341832,705.6057262105872,4852.273534229217,7709.620260867095,1927.553556154859,2336.719504579599,1428.31521836474,6195.904119424338
Tri120,5635.092143327445,4625.379746697809,2587.2958265068664,2268.6680278393246,1581.4855514779742,6771.67338972497,2664.110930466268,2174.237261265384,2145.3285047332874,2279.3481477490054,1357.061944474602,4620.777807871839,2013.560677614944,1252.7895678862956,2249.662041873796,7262.8202698257855,1150.1722084462224,3420.28100534717,1749.3946170172578,5987.29373680237
